dist_img	ref_img	dmos	var	 	mse	psnr	ssim	sg_essim	ffs
I37_02_04.png	I37.png	1.23	0.423	 	343.281745062934	22.774296516141046	0.6803111098628071	0.9310277871895893	0.41169670126445773
I37_02_05.png	I37.png	1.37	0.482	 	392.4786614312066	22.192643111868875	0.65012893237507	0.912069069873891	0.4922040972517153
I37_03_01.png	I37.png	4.57	0.667	 	0.0	inf	1.0	1.0	0.0
I37_03_02.png	I37.png	4.23	0.616	 	32.12008158365885	33.06303721170113	0.9750884103666685	0.9986272457695712	0.218020447806741
I37_03_03.png	I37.png	2.9	0.746	 	98.27332899305556	28.20644692911678	0.9242650703409763	0.9927925359155708	0.2543642556657376
I37_03_04.png	I37.png	2.13	0.562	 	164.89281039767795	25.958786407763665	0.8560495815062031	0.9800413693009354	0.2963596773621228
I37_03_05.png	I37.png	1.6	0.554	 	246.99010721842447	24.204008022094186	0.7770811495586637	0.9549526831685524	0.35976570438633815
I37_04_01.png	I37.png	4.43	0.716	 	19.776228162977432	35.169368968731014	0.9700228697908383	0.999764408577665	0.24454711665266343
I37_04_02.png	I37.png	2.87	0.846	 	1863.434833102756	15.427661513920812	0.8208582726473056	0.9913619880406727	0.47183289138269946
I37_04_03.png	I37.png	1.93	0.814	 	3771.5160302056206	12.36564402915099	0.7178171290899268	0.9818364860006265	0.5105492235300697
I37_04_04.png	I37.png	1.83	0.82	 	4877.015333387587	11.249262398477713	0.6754265728065801	0.9755471129809568	0.5225097745271798
I37_04_05.png	I37.png	1.4	0.611	 	7059.235560099284	9.643226867290778	0.6085074000887442	0.9553138833390475	0.5343704101743108
I37_05_01.png	I37.png	4.3	0.823	 	37.0401357014974	32.44407791759106	0.9849356393229328	0.9967661528841596	0.17352203519601292
I37_05_02.png	I37.png	2.37	0.795	 	98.4330546061198	28.199393983874334	0.9596190924629867	0.9868742937794434	0.22352782124219805
I37_05_03.png	I37.png	1.63	0.605	 	110.48899332682292	27.697613441636175	0.9591789115318473	0.9851402572609637	0.3039772635691697
I37_05_04.png	I37.png	1.8	0.542	 	111.22427368164062	27.668807824746704	0.9593227499857905	0.982912357995771	0.3159487422832568
I37_05_05.png	I37.png	1.83	0.734	 	122.32583957248264	27.255621556842886	0.9584018924091415	0.9840425287367963	0.3023168567894108
I37_06_01.png	I37.png	4.03	0.836	 	61.73603820800781	30.225416048440735	0.8089793029923262	0.9982566484972413	0.30813891107822194
I37_06_02.png	I37.png	3.97	0.657	 	93.80077785915799	28.40873921011881	0.7739627067640766	0.9975024201612307	0.3191818627803805
I37_06_03.png	I37.png	4.27	0.772	 	115.2960222032335	27.512660367907834	0.7481977921152728	0.9963871804946981	0.33162202122067513
I37_06_04.png	I37.png	3.23	0.883	 	271.20691257052954	23.79779606156006	0.6125463835227842	0.9910199014536841	0.368831509854626
I37_06_05.png	I37.png	2.97	0.967	 	657.2777320014106	19.95331441858087	0.5433468495943229	0.9759390638995922	0.42344686951575555
I37_07_01.png	I37.png	3.07	0.892	 	717.0892706976997	19.57507136360396	0.9422123547597612	0.9928600562821321	0.42268915122680906
I37_07_02.png	I37.png	2.47	1.024	 	1275.2212626139324	17.07494815474188	0.9185254520842315	0.9873007607201009	0.46043688395851406
I37_07_03.png	I37.png	2.13	0.806	 	1615.0518561469185	16.048938896330455	0.9060357412491075	0.9838216084556018	0.4771944247256421
I37_07_04.png	I37.png	2.17	1.035	 	1992.0781792534722	15.137739825271515	0.8934700662291587	0.9797571354182394	0.49226346875768456
I37_07_05.png	I37.png	1.83	0.82	 	2647.5446268717446	13.902370715819483	0.849652781025967	0.9614843709401987	0.5369162135231901
I37_08_01.png	I37.png	4.67	0.65	 	0.0	inf	1.0	1.0	0.0
I37_08_02.png	I37.png	3.58	0.943	 	926.4248470730251	18.462701663822216	0.8758046597629455	0.9925412750535495	0.42846271220747684
I37_08_03.png	I37.png	2.93	0.892	 	1874.0498758951824	15.402992158648088	0.799514145330003	0.987819367696674	0.4734792648083205
I37_08_04.png	I37.png	1.93	0.772	 	3756.92039320204	12.382483681360032	0.6680707291456156	0.9676349082994383	0.5094282457131669
I37_08_05.png	I37.png	1.83	0.637	 	5470.117099338107	10.750837374500124	0.5746431155821085	0.9593562021999	0.5108786024209465
I37_09_01.png	I37.png	4.47	0.618	 	7.506127251519097	39.37664438125765	0.9738345290488808	0.9994230672714085	0.27695514480060823
I37_09_02.png	I37.png	3.93	0.854	 	30.96258036295573	33.2224321406714	0.936383540578318	0.9963628012289404	0.329811233434085
I37_09_03.png	I37.png	3.3	1.1	 	54.82358974880643	30.74112891921701	0.9116414146028492	0.9938515523482402	0.3484570153340891
I37_09_04.png	I37.png	2.23	0.761	 	155.1370154486762	26.223649287077826	0.8211692684196444	0.978224098775805	0.3979841910363556
I37_09_05.png	I37.png	1.17	0.373	 	315.67953152126734	23.138339374665083	0.6966652855530621	0.9457527805177915	0.47263439961055115
I37_10_01.png	I37.png	4.03	0.795	 	60.27704196506076	30.32928429265338	0.9101504956520459	0.9979931571419298	0.3362102319657248
I37_10_02.png	I37.png	3.9	0.651	 	68.70726352267795	29.76077709091186	0.9007575832380796	0.9973377838698106	0.34442675602758854
I37_10_03.png	I37.png	3.53	0.921	 	92.68960910373264	28.46049310238498	0.8725176781408851	0.9950087617966744	0.37059651478210587
I37_10_04.png	I37.png	1.77	0.92	 	234.20062086317273	24.434923188203257	0.7373458087192973	0.9619960296576023	0.450032050610933
I37_10_05.png	I37.png	1.13	0.335	 	384.2972140842014	22.284131247570457	0.6629204423504907	0.9218913232551564	0.4864743114184674
I37_11_01.png	I37.png	3.07	0.892	 	63.73537021213107	30.086998480802308	0.6991916606947765	0.9972602526485841	0.34947484457710487
I37_11_02.png	I37.png	3.0	0.856	 	125.89356486002605	27.130768294670172	0.5815127491794482	0.9934690482701974	0.38938512705207873
I37_11_03.png	I37.png	2.83	0.734	 	186.46964009602866	25.424722282731853	0.5139293553963736	0.9895606572524877	0.4138688271261389
I37_11_04.png	I37.png	2.37	0.706	 	305.2950897216797	23.28360541580478	0.4330860407203135	0.9809255731450924	0.4466629029034255
I37_11_05.png	I37.png	1.83	0.637	 	589.4891645643446	20.426045341563317	0.33468140127511453	0.9629720086590962	0.4871913757642739
I37_12_01.png	I37.png	4.25	0.968	 	24.717912462022568	34.200685710088486	0.8414454775560575	0.9993493914444386	0.29325480452341557
I37_12_02.png	I37.png	3.27	0.573	 	120.22582160101996	27.330826072237908	0.6016815176413987	0.9955475569485159	0.3737553676528642
I37_12_03.png	I37.png	2.87	0.763	 	234.17682393391928	24.435364493615577	0.488051730417333	0.9893411967149501	0.41551152244881673
I37_12_04.png	I37.png	2.3	0.586	 	450.3719668918186	21.595090105590046	0.3849223381526441	0.977136410865079	0.4584179123760489
I37_12_05.png	I37.png	2.0	0.683	 	657.3967352973091	19.952528178699232	0.32838810114844846	0.9655416598675423	0.483278035008256
I37_13_01.png	I37.png	3.47	0.884	 	23.976030137803818	34.33303085023012	0.97513145631277	0.9983818625269535	0.13496481402553287
I37_13_02.png	I37.png	2.97	0.795	 	108.41592068142361	27.779872986250254	0.8906315257151727	0.9926833284117281	0.17417447297331087
I37_13_03.png	I37.png	2.3	0.862	 	217.45682610405817	24.757073158806023	0.7967494376638092	0.9853689404521191	0.25357908115276495
I37_13_04.png	I37.png	2.33	0.65	 	432.020753648546	21.775757506767274	0.6476524740831203	0.971992941411569	0.3968607566819098
I37_13_05.png	I37.png	2.1	0.7	 	639.8805033365885	20.069814831137744	0.5421223007621595	0.9588381693122559	0.46652523678340924
I37_14_01.png	I37.png	3.63	0.983	 	31.91360134548611	33.09104545197744	0.7933648713960032	0.9988795636826753	0.31041236781676507
I37_14_02.png	I37.png	2.67	0.83	 	151.14602830674914	26.33683621243754	0.5656531539828961	0.9914526996065129	0.39672651023514865
I37_14_03.png	I37.png	2.67	0.83	 	289.85706583658856	23.508964692491382	0.47211738503342876	0.9818644749269456	0.4391107757019355
I37_14_04.png	I37.png	2.03	0.836	 	547.9303181966146	20.743550292939346	0.3872191275266989	0.9638000903884766	0.4835965946383952
I37_14_05.png	I37.png	1.6	0.663	 	1253.4860348171658	17.14960861054432	0.2816923187023939	0.9272887961996515	0.5294216244719622
I37_15_01.png	I37.png	3.9	0.7	 	109.8646477593316	27.72222393221213	0.8505664651700543	0.9906173764670448	0.3820945774298501
I37_15_02.png	I37.png	2.5	0.563	 	221.678226047092	24.673573234683364	0.7469333998338151	0.9770982507992269	0.42330587318676904
I37_15_03.png	I37.png	1.87	0.618	 	315.4298553466797	23.141775640795785	0.6700060537133945	0.9667170369930665	0.45255823771000453
I37_15_04.png	I37.png	1.37	0.547	 	484.8488023546007	21.27474033689461	0.5129343754286015	0.9487623815798555	0.4945567628172588
I37_15_05.png	I37.png	1.23	0.423	 	684.7348361545139	19.775579375356887	0.3991169689482302	0.9315955088438029	0.517343179512612
I37_16_01.png	I37.png	4.43	0.616	 	96.23776584201389	28.29734828557605	0.9907412857991833	0.9997534680677003	0.28059277317954
I37_16_02.png	I37.png	4.27	0.512	 	380.7467905680339	22.324441096463502	0.9782174947559135	0.9989790544282844	0.3308334016939201
I37_16_03.png	I37.png	3.1	0.943	 	1513.576377020942	16.33076019961297	0.9357722863533625	0.9949854719689563	0.4017421938941059
I37_16_04.png	I37.png	2.43	0.989	 	4273.146062215169	11.823326229933963	0.8232923053284439	0.9637966396502025	0.4674967707463694
I37_16_05.png	I37.png	1.23	0.496	 	7181.000239054362	9.568954196831458	0.6610176435874426	0.8823601465168798	0.5408397336821595
I37_17_01.png	I37.png	4.67	0.537	 	21.298548380533855	34.84730356105568	0.9985826656857717	0.9999435263794446	0.20192955927928544
I37_17_02.png	I37.png	4.27	0.998	 	89.05605231391058	28.63416921097675	0.99479631243792	0.999761777861497	0.2557139265098112
I37_17_03.png	I37.png	4.2	0.833	 	349.7294209798177	22.693481920081254	0.9799565700186692	0.9990877056925925	0.31668252235550254
I37_17_04.png	I37.png	3.27	0.892	 	1412.4093390570747	16.631197803487396	0.9115654190512243	0.9960524790308788	0.36317314162634695
I37_17_05.png	I37.png	2.63	1.016	 	5510.789276123047	10.718665562599067	0.6569558024846548	0.9770872389126248	0.4323994328953753
I37_18_01.png	I37.png	4.17	0.687	 	704.4290720621744	19.65243089700383	0.9682019626923658	0.9952392209096294	0.2978652284515301
I37_18_02.png	I37.png	4.53	0.67	 	214.091793484158	24.8248034052748	0.9909518181420877	0.9992238181907686	0.21172388493343883
I37_18_03.png	I37.png	4.5	0.671	 	0.0	inf	1.0	1.0	0.0
I37_18_04.png	I37.png	4.6	0.663	 	75.16728379991319	29.370515037443695	0.9841307608697928	0.9995449798319566	0.22487862160495203
I37_18_05.png	I37.png	4.3	0.64	 	300.12418280707465	23.35779370319649	0.9555651769953893	0.9982243572530692	0.3003238488442673
I37_19_01.png	I37.png	4.5	0.671	 	20.169348822699654	35.08388483838756	0.9957581433468748	0.9997558488824104	0.2227512294600352
I37_19_02.png	I37.png	4.3	0.737	 	62.407777574327255	30.178416438276734	0.984098363979908	0.9988303600504868	0.2503317762569691
I37_19_03.png	I37.png	3.17	0.86	 	139.58401658799914	26.682446696942783	0.9431872391482669	0.9946057098352593	0.28406094893531847
I37_19_04.png	I37.png	1.53	0.718	 	279.8512997097439	23.661530326322758	0.8163446124256629	0.9775075780416042	0.33159768498880493
I37_19_05.png	I37.png	1.2	0.4	 	458.7489318847656	21.515052947839877	0.685132903281057	0.9519762979037264	0.38825197549080254
I37_20_01.png	I37.png	4.5	0.563	 	47.400417751736114	31.372981916310756	0.9832583403574486	0.9970278581928339	0.15087974681302593
I37_20_02.png	I37.png	3.97	0.912	 	54.97557406955295	30.729105877930202	0.9733499886371574	0.995296836575647	0.20419431146757253
I37_20_03.png	I37.png	3.53	1.087	 	84.37150573730469	28.868845610487526	0.9570904206570191	0.9917179850686471	0.20723022927687823
I37_20_04.png	I37.png	4.1	0.87	 	82.52743530273438	28.964820120772035	0.9513023652539885	0.9914144128238287	0.18368185587757171
I37_20_05.png	I37.png	3.77	1.055	 	122.61581420898438	27.24533874529058	0.9394017418295033	0.9888266319225737	0.20969883365907768
I37_21_01.png	I37.png	3.27	0.892	 	230.89772372775607	24.496607093597756	0.8568975299093733	0.9812924839932741	0.2882348898199632
I37_21_02.png	I37.png	2.27	0.929	 	236.5270741780599	24.39199501235281	0.8600222965778476	0.9810283167318229	0.3482792302973837
I37_21_03.png	I37.png	2.33	0.907	 	208.1211412217882	24.947641622054796	0.8760644601292076	0.9834771293959479	0.2859575130566902
I37_21_04.png	I37.png	2.67	1.011	 	247.90972391764322	24.187867991628064	0.8434980113529386	0.980659562085003	0.3295554116279464
I37_21_05.png	I37.png	1.33	0.596	 	484.50740898980035	21.277799382865243	0.7215492311714181	0.9617267084648097	0.35841035036955626
I37_22_01.png	I37.png	3.43	1.023	 	45.42926534016927	31.557446471941688	0.9365863304909606	0.9976118862067261	0.31456823425733893
I37_22_02.png	I37.png	3.07	0.998	 	69.87836541069879	29.6873762342102	0.9198781625502229	0.995858511755135	0.33374754439089444
I37_22_03.png	I37.png	2.87	0.957	 	101.45992702907986	28.067858152350304	0.9008795997282636	0.9940671767727065	0.35165284258681456
I37_22_04.png	I37.png	2.53	0.957	 	170.52539571126303	25.81291294865173	0.8820413195265201	0.9909423900081737	0.3720413495153642
I37_22_05.png	I37.png	2.23	0.803	 	308.1884053548177	23.24264065178383	0.8535760047472135	0.9837009851048548	0.3944265070215872
I37_23_01.png	I37.png	2.73	1.031	 	158.5596449110243	26.128876963134623	0.9911574194493692	0.9981068387751372	0.15727718518848072
I37_23_02.png	I37.png	2.37	0.948	 	159.1182861328125	26.113602685234692	0.9808862261122996	0.9920193946849324	0.17354677164418633
I37_23_03.png	I37.png	2.2	0.909	 	338.1935000949436	22.839151044424554	0.9740773559311396	0.9888511993638615	0.30174034988469683
I37_23_04.png	I37.png	2.17	0.734	 	252.44015502929688	24.10921922654875	0.9604043111421131	0.9802542498546739	0.23357867452017583
I37_23_05.png	I37.png	2.1	1.044	 	273.62847222222223	23.759190752553458	0.9578553574016485	0.9808671366367365	0.3103076668250684
I37_24_01.png	I37.png	3.77	0.616	 	219.56669447157117	24.715138971490234	0.9134456813582966	0.9846826105331675	0.36061613762245026
I37_24_02.png	I37.png	3.03	0.795	 	648.0829281277126	20.014497794974353	0.8139052669175338	0.9642977903525819	0.44844588629377885
I37_24_03.png	I37.png	2.47	0.991	 	1083.24754163954	17.78352648763708	0.7363813578829846	0.9474960725850453	0.4922478676880072
I37_24_04.png	I37.png	2.0	0.683	 	2056.954296535916	14.998557186543549	0.5825524892308945	0.9107875466428251	0.5158039287100161
I37_24_05.png	I37.png	1.35	0.478	 	3170.9981587727866	13.118843710120771	0.4219469966953002	0.8602101577010645	0.496767282277517
I37_25_01.png	I37.png	3.9	0.7	 	676.6670786539713	19.827053132550123	0.9164654307827376	0.988387383365577	0.40720799623002774
I37_25_02.png	I37.png	4.17	0.522	 	341.52766757541235	22.79654468696316	0.9557597858259461	0.994582389416465	0.37017492157487175
I37_25_03.png	I37.png	4.63	0.547	 	112.65142652723524	27.613436652165483	0.9844343137182135	0.9980855039819385	0.31376686644370305
I37_25_04.png	I37.png	4.17	0.522	 	112.65142652723524	27.613436652165483	0.9827947823663955	0.9972722319810517	0.34802275501453517
I37_25_05.png	I37.png	2.97	1.048	 	446.8265787760417	21.629413623320048	0.9281714749565383	0.9855295084972143	0.44144570770588715
I38_01_01.png	I38.png	4.7	0.458	 	0.0	inf	1.0	1.0	0.0
I38_01_02.png	I38.png	4.63	0.484	 	3.034276326497396	43.31025232140193	0.9953537480683957	0.9998599727829731	0.16947888634717964
I38_01_03.png	I38.png	3.4	0.8	 	23.720362345377605	34.3795904196843	0.9723594382442479	0.9982214936147531	0.19445012792315317
I38_01_04.png	I38.png	1.87	0.751	 	78.17662896050348	29.200034214973932	0.934311953764114	0.9919596858053353	0.23669117326301353
I38_01_05.png	I38.png	1.43	0.496	 	334.39202711317273	22.888244468318906	0.8716252614229599	0.9702644125841641	0.36531615924084143
I38_02_01.png	I38.png	3.93	0.727	 	10.135501437717014	38.07235121282743	0.9866649625297107	0.9994726626818435	0.18706456050518294
I38_02_02.png	I38.png	2.43	0.761	 	32.31176418728299	33.037196901951916	0.9624496626677922	0.9973920137655687	0.19072814923194759
I38_02_03.png	I38.png	1.93	0.727	 	96.24664476182726	28.29694762290723	0.9179738717053358	0.9886090731858023	0.25193865667019044
I38_02_04.png	I38.png	1.4	0.554	 	201.5858917236328	25.086202267500724	0.8882957557693757	0.9781851070726354	0.2919561951911546
I38_02_05.png	I38.png	1.27	0.442	 	314.246593899197	23.158097817773783	0.8672018124372994	0.9686247716882942	0.36215607845354153
I38_03_01.png	I38.png	4.67	0.471	 	0.0	inf	1.0	1.0	0.0
I38_03_02.png	I38.png	4.2	0.702	 	7.022833930121528	39.665679621489865	0.990199888051276	0.9996315183977896	0.19156176441071895
I38_03_03.png	I38.png	3.23	0.803	 	19.130937364366318	35.313441110602454	0.9779537732502463	0.9983643707273254	0.18748277811135627
I38_03_04.png	I38.png	2.3	0.64	 	42.13836161295573	31.88402715127038	0.9626562529461523	0.9963705950752434	0.19971471296092555
I38_03_05.png	I38.png	1.77	0.761	 	107.12147691514757	27.832038090775768	0.9353209316442083	0.9917868051702796	0.25236884900734025
I38_04_01.png	I38.png	4.57	0.559	 	2.1621568467881946	44.78193165596657	0.9942789654006413	0.9999924224215212	0.16367333233610235
I38_04_02.png	I38.png	3.17	0.898	 	2220.043636745877	14.66718849925519	0.7129161489333239	0.9971238614962821	0.37662146930276996
I38_04_03.png	I38.png	1.87	0.806	 	5439.216067843967	10.775440497621469	0.6285870305469001	0.9984888294409453	0.3279109414611988
I38_04_04.png	I38.png	1.87	0.991	 	6717.785536024306	9.858542259064658	0.6007579127069422	0.9975035436120857	0.36429662861571693
I38_04_05.png	I38.png	1.53	0.718	 	7562.537175496419	9.34412838321663	0.5752278785627005	0.9961736458227272	0.3676835165367908
I38_05_01.png	I38.png	4.0	0.683	 	23.347286648220486	34.44843945438043	0.9893757661084481	0.9978351062783338	0.14897062963037627
I38_05_02.png	I38.png	1.93	0.68	 	46.575337727864586	31.449243481248324	0.9818257330075367	0.9948784787067154	0.18969456907853444
I38_05_03.png	I38.png	1.7	0.737	 	54.0044911702474	30.806504823532887	0.9793619259627683	0.9931432696041517	0.25607898390942846
I38_05_04.png	I38.png	1.57	0.559	 	72.18988037109375	29.546040387417413	0.9752296005564887	0.9903889127500455	0.26334561053685657
I38_05_05.png	I38.png	1.57	0.716	 	70.63507588704427	29.640599447834393	0.9775133156863548	0.9920345011249206	0.2731159961771154
I38_06_01.png	I38.png	4.5	0.563	 	67.85429382324219	29.815030258251788	0.8654302929287647	0.9995166896785639	0.26653074671773147
I38_06_02.png	I38.png	4.43	0.616	 	62.233862982855904	30.190536015021337	0.8707571883531132	0.9993932752312927	0.27198875381899024
I38_06_03.png	I38.png	4.0	0.73	 	255.69896952311197	24.05351383061864	0.8308963776577869	0.9983852323727276	0.29584524163176323
I38_06_04.png	I38.png	3.7	0.862	 	647.4580518934462	20.018687246726856	0.7517314653865993	0.9962229629557592	0.3268458465666054
I38_06_05.png	I38.png	2.37	0.875	 	1574.9354180230034	16.15817611105017	0.5586559137359749	0.9812860803954612	0.38101262214214204
I38_07_01.png	I38.png	3.67	1.106	 	223.02870008680554	24.647196077420727	0.9828517134729223	0.9992013213902	0.3229498232287418
I38_07_02.png	I38.png	2.35	0.969	 	397.7856614854601	22.134312363026538	0.9719753832258918	0.9984539206782103	0.3646189241222004
I38_07_03.png	I38.png	2.67	1.075	 	500.2676645914714	21.138779282290155	0.9661094748556365	0.9979720845748181	0.3699639126625236
I38_07_04.png	I38.png	2.8	1.046	 	619.0253974066841	20.21371893225328	0.9599118082196156	0.9974172375331581	0.3938757366260337
I38_07_05.png	I38.png	2.37	1.11	 	979.0817023383247	18.22261426578393	0.938866735370066	0.9945382010986533	0.44417241649120204
I38_08_01.png	I38.png	4.67	0.537	 	0.0	inf	1.0	1.0	0.0
I38_08_02.png	I38.png	3.57	0.92	 	690.1605122884115	19.74130253472334	0.8964179742212991	0.9996477194019233	0.4230847997843933
I38_08_03.png	I38.png	2.77	0.955	 	2323.006144205729	14.47030002384457	0.6981349518420971	0.9982451846028737	0.3765936809684605
I38_08_04.png	I38.png	2.17	0.687	 	5825.826127794054	10.477228419333533	0.5952582405513666	0.9971772675290816	0.35861259318631267
I38_08_05.png	I38.png	1.43	0.559	 	7341.8098704020185	9.472772274044399	0.568786888721711	0.9923580432525783	0.3687827731799778
I38_09_01.png	I38.png	4.77	0.423	 	0.3797743055555556	52.33554782596771	0.9962860215195296	0.9999882586932148	0.18584103854978762
I38_09_02.png	I38.png	4.77	0.423	 	1.120790269639757	47.635560089864306	0.9918667930027364	0.9999345850566113	0.2197975922639911
I38_09_03.png	I38.png	4.53	0.499	 	2.1603597005208335	44.78554293538455	0.9876872433634958	0.9998401952878734	0.23565304734922635
I38_09_04.png	I38.png	3.7	1.069	 	12.531634860568577	37.15072628691952	0.9626943341352346	0.9982666730227346	0.2649166954682373
I38_09_05.png	I38.png	1.83	0.778	 	47.830295138888886	31.33377300154939	0.9156029280739949	0.9885089929247585	0.3035390562460066
I38_10_01.png	I38.png	4.2	0.748	 	13.772181193033854	36.74077633023402	0.9643757475343321	0.9993323063399161	0.2901077879585164
I38_10_02.png	I38.png	4.32	0.736	 	16.030620998806423	36.08130014363357	0.9610114710437231	0.9991277980932048	0.2878504176341661
I38_10_03.png	I38.png	3.2	0.909	 	23.872889200846355	34.35175378473928	0.949296163049672	0.9982077365895453	0.28736826728797144
I38_10_04.png	I38.png	1.77	0.667	 	81.64690483940973	29.011406351956342	0.8903856740621828	0.9770572561556516	0.31973468098583263
I38_10_05.png	I38.png	1.17	0.373	 	368.43073018391925	22.467245140643072	0.8316411436054388	0.9580976470836268	0.43837595579310346
I38_11_01.png	I38.png	3.47	0.806	 	64.95260789659288	30.004837678551365	0.5581072433990437	0.9966754869717275	0.3960702949064606
I38_11_02.png	I38.png	2.97	0.706	 	129.3638186984592	27.01267533815029	0.40956888142038544	0.9893133330878624	0.4368130119471372
I38_11_03.png	I38.png	2.77	0.761	 	194.0237053765191	25.25225566580616	0.3312959628058673	0.9786373658754645	0.46166025876043215
I38_11_04.png	I38.png	2.5	0.619	 	322.8323703342014	23.041032860177282	0.24858249221981285	0.9549920321630858	0.48741660180115776
I38_11_05.png	I38.png	2.03	0.752	 	645.0514611138237	20.034859975717918	0.1639390523972494	0.9011163672699164	0.5101492627582693
I38_12_01.png	I38.png	4.3	0.862	 	24.86050754123264	34.17570370105863	0.759897490319119	0.9994753473294743	0.3305932607317483
I38_12_02.png	I38.png	3.23	0.803	 	124.13355509440105	27.191911674228276	0.43467357398448137	0.9934275107847362	0.42286410054985135
I38_12_03.png	I38.png	2.6	0.712	 	247.68029615614148	24.191889025704526	0.30529704683496356	0.9787547476260894	0.46438157429439264
I38_12_04.png	I38.png	2.33	0.699	 	495.05512152777777	21.184268030604727	0.20507649665921288	0.9429828367637176	0.4979716316380325
I38_12_05.png	I38.png	2.2	0.702	 	738.5284830729166	19.447131113176365	0.1608892129475901	0.9092682101622566	0.5096297750995087
I38_13_01.png	I38.png	3.2	0.872	 	17.136915418836807	35.791477076409365	0.9667442303168386	0.9981484822340313	0.10453654419833613
I38_13_02.png	I38.png	2.67	0.789	 	85.4033694797092	28.816053553126643	0.8388385380119395	0.9889286691286535	0.15642203291904713
I38_13_03.png	I38.png	2.27	0.629	 	174.15064493815103	25.72155273732791	0.7084553270167051	0.9759867373239791	0.32349540300028456
I38_13_04.png	I38.png	2.23	0.667	 	348.8566419813368	22.704333648172362	0.5098148153575978	0.9502341772092705	0.488903098006117
I38_13_05.png	I38.png	2.1	0.79	 	538.9610120985243	20.815230109740984	0.3730453768088597	0.9226826778438314	0.5185519542295661
I38_14_01.png	I38.png	4.37	0.605	 	11.935270521375868	37.36248093820963	0.8694867046176155	0.9997273558594763	0.3012798989068051
I38_14_02.png	I38.png	3.27	0.854	 	59.45995076497396	30.38855815610646	0.6014577315555906	0.997493128487231	0.3905941980114369
I38_14_03.png	I38.png	2.9	0.7	 	118.70156690809462	27.38623909014855	0.4542913834957701	0.9924176185472245	0.43090047763317096
I38_14_04.png	I38.png	2.43	0.761	 	237.0818617078993	24.381820319487574	0.3215353977375371	0.9767645266591618	0.4702818939293728
I38_14_05.png	I38.png	1.73	0.727	 	591.8202819824219	20.408905162952177	0.19150179360519304	0.9229774963039977	0.5082914165880621
I38_15_01.png	I38.png	3.33	0.789	 	63.51105244954427	30.10231051321366	0.867590373333306	0.9959531284741848	0.37621866634929374
I38_15_02.png	I38.png	2.0	0.632	 	136.39161682128906	26.782926832171047	0.7371818182264717	0.9864485372538074	0.4316055493599745
I38_15_03.png	I38.png	1.83	0.582	 	272.4287804497613	23.778273746232607	0.6261046376585772	0.9718160285301582	0.4644741309362589
I38_15_04.png	I38.png	1.35	0.542	 	286.2314690483941	23.563629813296988	0.3768022493629553	0.9028711981206671	0.510526645817038
I38_15_05.png	I38.png	1.17	0.373	 	515.3706003824869	21.00960720529297	0.2499725611961123	0.8456157351175827	0.5032109014895553
I38_16_01.png	I38.png	4.55	0.711	 	143.07440863715277	26.57518401333104	0.993057243532808	0.9998738329328513	0.19366759978518686
I38_16_02.png	I38.png	4.2	0.6	 	566.248050265842	20.60073641229351	0.975901502691729	0.9995321527758607	0.23704207702674593
I38_16_03.png	I38.png	3.53	0.884	 	2285.4869401719834	14.541016168997242	0.9233811293932949	0.9982700773989034	0.27804100186014463
I38_16_04.png	I38.png	3.0	1.0	 	7094.187591552734	9.62177692534208	0.8260117177539765	0.9933437288298821	0.3098068207465942
I38_16_05.png	I38.png	2.0	0.856	 	16101.914074367947	6.062028561077178	0.6822132643213265	0.9623587643877384	0.3552143057200007
I38_17_01.png	I38.png	4.47	0.67	 	32.889456854926216	32.960236593784494	0.998061004169904	0.9999680933872419	0.18933816888989233
I38_17_02.png	I38.png	4.47	0.562	 	141.3153279622396	26.628910901135892	0.9914352089776411	0.9998576547161196	0.21566685445929107
I38_17_03.png	I38.png	3.87	0.806	 	549.0462731255425	20.734714129274426	0.9627313036277961	0.9993907939140702	0.2602581772122648
I38_17_04.png	I38.png	2.93	0.892	 	2230.290288289388	14.647189675967049	0.8154225375355066	0.9967576148495739	0.2982972596320942
I38_17_05.png	I38.png	1.7	0.936	 	8517.73624165853	8.82756173189089	0.19301346009420559	0.9616618677710699	0.4571986054860188
I38_18_01.png	I38.png	4.07	0.727	 	369.10535685221356	22.45930012679908	0.9838167307153949	0.9992756847219674	0.2294983123190797
I38_18_02.png	I38.png	4.65	0.478	 	89.026124742296	28.63562891677619	0.9955754840205532	0.9998285817239935	0.18259276122102253
I38_18_03.png	I38.png	4.73	0.442	 	0.0	inf	1.0	1.0	0.0
I38_18_04.png	I38.png	4.03	0.547	 	172.31543646918402	25.767561764373053	0.9802187344000033	0.9996954508367084	0.2000685733307532
I38_18_05.png	I38.png	4.1	0.473	 	698.2970496283638	19.690401537586254	0.927926601287432	0.9984832448506021	0.2498368119898951
I38_19_01.png	I38.png	4.5	0.5	 	37.71546766493056	32.365608636100745	0.993669375026971	0.9999144832506808	0.1646768930426563
I38_19_02.png	I38.png	4.23	0.667	 	73.70437452528212	29.455870958608244	0.9872473564321284	0.9996806647089423	0.20400946578984755
I38_19_03.png	I38.png	3.17	0.82	 	161.94937811957465	26.037010761954143	0.9694472373877981	0.9988330070475243	0.21331066306556506
I38_19_04.png	I38.png	1.67	0.65	 	247.20533582899304	24.200225202760567	0.9260270636361332	0.9941866388555699	0.2296303025022921
